x25519,x25519_mlkem512,mlkem512,x25519_hqc128,hqc128
2.65,2.72,2.69,30.51,29.56
2.57,2.56,2.76,29.53,22.27
3.48,2.61,2.78,33.0,19.2
3.26,2.55,2.73,30.19,18.73
3.41,2.66,2.67,32.19,25.89
3.12,2.83,2.48,31.14,26.11
2.62,2.96,3.69,32.25,23.0
3.34,2.82,3.62,30.68,24.36
3.17,2.61,3.32,32.37,18.89
2.31,2.81,3.27,29.76,27.69
2.74,2.85,3.21,31.13,21.13
3.39,3.5,3.22,32.91,25.07
2.88,3.26,3.7,29.68,30.57
3.13,2.82,3.02,30.07,23.22
2.44,3.65,3.62,31.36,23.17
3.08,3.71,3.35,29.43,23.25
3.72,3.57,3.45,30.67,19.41
3.17,3.74,3.37,31.19,19.87
3.13,3.78,3.33,30.68,23.86
3.23,3.63,3.49,28.7,27.84
3.14,2.61,2.69,33.49,21.08
3.34,2.63,2.75,21.07,26.74
3.38,3.53,2.73,31.57,32.56
3.16,3.58,2.58,31.06,31.05
3.51,3.29,2.49,26.6,20.84
3.11,2.7,2.71,32.86,31.92
3.43,2.73,2.73,32.36,21.85
2.66,3.43,2.82,21.02,19.19
3.15,3.21,3.15,31.38,23.92
2.19,2.98,2.76,24.79,25.19
2.86,2.65,2.79,30.86,29.83
2.59,2.76,2.97,19.78,20.31
3.08,2.88,2.83,31.77,28.7
2.49,2.56,2.87,22.58,25.04
2.98,2.67,2.71,32.2,27.17
2.88,2.98,2.61,30.0,31.37
2.52,2.59,3.03,20.06,27.94
2.75,3.15,2.68,25.08,30.62
3.02,3.17,2.74,26.14,31.74
2.57,3.7,2.7,21.18,24.97
3.17,3.29,2.7,23.42,29.33
3.2,3.67,2.8,20.46,30.92
2.51,3.09,2.77,19.24,19.04
3.37,3.02,2.94,21.59,24.44
2.57,4.05,2.8,20.23,24.14
3.08,2.64,2.66,20.98,23.93
2.21,2.59,2.61,25.74,28.42
2.36,2.7,2.58,19.2,26.18
2.33,3.37,2.51,20.02,19.45
2.24,3.49,2.76,25.63,25.92
2.96,2.95,2.62,26.49,25.93
2.31,2.77,2.79,20.18,33.22
3.09,3.14,2.68,19.95,25.11
3.17,2.96,3.41,21.7,25.61
3.38,2.71,3.5,27.52,24.3
2.29,2.8,3.17,20.71,24.16
3.25,2.84,3.69,20.35,24.8
2.4,2.77,3.32,19.0,22.89
2.92,2.88,3.55,19.23,23.02
3.31,3.52,3.48,19.48,22.94
2.79,3567.79,3.47,19.12,23.14
3.31,2.66,3.23,19.75,24.04
3.25,2.9,3.32,30.68,29.92
3.39,2.87,3.6,25.93,30.01
3.25,3.5,3.43,24.8,25.54
2.48,3.36,3.58,18.84,30.56
2.12,2.65,3.68,19.28,30.12
3.6,2.62,3.29,19.43,30.02
3.38,2.86,3.35,19.1,29.62
2.96,2.58,3.36,19.3,30.18
2.94,3.43,3.55,30.87,30.06
3.44,2.88,3.51,34.04,30.48
3.12,2.77,3.62,31.39,21.15
3.32,3.01,3.88,19.76,28.93
2.51,3.25,3.54,20.07,29.58
3.33,3.03,3.63,24.65,29.33
3.31,2.84,3.68,19.66,29.67
2.19,2.68,3.52,23.64,29.14
2.14,3.11,3.59,19.28,29.26
2.28,3.59,3.71,19.93,31.66
2.3,3.21,3.65,19.59,31.22
2.9,4.15,3.62,19.93,30.63
2.09,2.69,3.29,19.51,31.66
2.91,2.5,2.86,19.71,32.08
2.42,4.01,2.77,30.71,31.44
2.66,2.81,2.75,20.01,31.92
2.67,4.17,2.86,23.58,32.26
3.13,2.83,2.59,25.3,30.57
2.07,3.57,2.99,24.88,21.49
2.41,4.29,2.74,19.54,31.28
3.12,2.64,2.8,20.88,23.68
2.11,2.65,2.75,23.39,23.32
3.09,4.04,2.72,19.42,27.97
3.45,2.98,2.7,19.28,27.96
3.39,2.64,2.66,23.31,27.99
2.34,2.59,3.31,19.59,28.06
3.03,2.56,3.56,22.19,18.92
2.85,2.55,3.7,19.25,23.08
3.26,3.9,2.77,19.96,23.29
3.41,3.13,2.7,23.2,24.12
2.4,2.91,2.67,19.37,25.07
3.16,2.97,2.71,23.8,25.26
2.71,2.76,2.87,25.77,25.3
2.89,4.3,2.89,3589.7,30.02
3.28,2.68,2.73,19.2,25.0
3.37,2.89,2.67,19.42,30.13
3.28,3.02,2.67,19.29,24.4
2.46,2.52,2.79,19.45,25.91
2.21,2.82,2.75,28.28,23.24
3.54,2.8,2.68,19.3,28.65
3.75,3.7,2.64,19.5,24.91
3.46,2.71,2.91,19.57,24.0
3.44,2.68,2.61,21.78,24.75
3.23,2.81,2.78,21.87,25.62
3.23,3.52,2.68,19.86,28.37
3.3,3.35,2.63,27.45,25.5
2.51,3.84,2.62,33.69,20.41
2.19,3.31,2.69,20.44,27.53
3.38,3.04,2.69,22.18,27.56
3.22,2.84,2.74,19.66,25.2
3.23,2.86,2.79,19.91,20.75
2.28,3.49,2.73,22.14,29.24
3.37,3.24,2.62,28.36,30.59
2.21,3.88,3.95,25.49,25.7
3.06,3.45,3.79,20.52,23.87
3.29,3.53,2.91,27.86,23.35
3.26,3.72,2.94,24.73,23.01
3.46,3.66,2.78,26.61,25.09
3.07,2.92,2.89,25.78,23.28
3.27,2.58,2.72,26.25,30.09
3.03,2.76,3.74,20.67,30.37
2.78,4.06,3.51,24.9,29.35
3.32,4.0,3.66,19.87,19.8
3.46,3.68,3.43,19.93,31.91
3.37,2.85,3.67,19.17,31.84
2.28,2.91,3.44,19.2,20.7
2.34,2.91,3.69,23.14,30.76
2.09,3.63,3.68,20.22,31.09
2.9,3.65,3.78,19.27,31.62
2.1,4.24,3.6,21.8,31.44
2.9,3.7,3.6,24.69,33.23
2.69,3.04,3.63,24.79,31.55
2.92,3.24,3.64,24.33,32.83
2.94,3.15,3.56,19.59,32.45
3.1,3.21,3.42,19.9,31.82
3.06,2.71,3.67,31.29,32.64
2.59,3.19,3.72,25.98,29.22
2.52,3.37,3.58,22.44,29.81
2.44,3.6,3.65,20.55,30.97
2.36,2.77,3.66,20.7,32.74
2.21,3.7,3.46,20.0,31.69
2.21,2.65,3.57,25.9,31.56
2.08,3.45,3.52,25.35,31.55
2.18,3.13,3.62,20.93,31.06
2.39,3.66,3.71,26.58,31.72
2.73,2.65,3.63,19.87,31.59
2.88,3.74,3.65,19.58,31.21
2.41,3.23,3.44,19.29,32.02
3.59,4.01,3.67,22.8,31.84
3.05,2.73,3.66,27.2,31.52
3.53,2.75,3.71,20.59,21.56
3.41,2.99,3.5,19.17,29.81
3.59,3.49,3.56,19.64,30.29
3.36,2.69,3.45,27.81,30.4
3.48,3.95,3.43,23.54,31.34
3.41,2.68,3.53,22.81,31.1
2.32,2.78,3.58,20.63,31.95
3.25,3.7,3.62,19.43,31.78
2.89,2.82,3.5,21.13,32.3
3.38,3.81,3.6,22.26,19.6
2.56,2.95,3.67,19.24,30.66
3.39,3.34,3.76,25.91,30.2
3.12,3.54,3.71,29.74,31.88
2.41,4.07,3.71,19.55,31.72
2.54,3.97,3.55,20.33,19.26
2.8,2.98,3.66,24.77,31.07
2.61,4.3,3.75,22.5,23.74
3.14,4.05,3.77,20.66,29.22
2.52,2.85,3.73,26.75,29.43
2.44,4.24,3.59,21.06,30.59
2.33,3.34,3.4,19.2,30.08
2.38,3.52,3.48,19.55,29.9
3.22,4.12,3.58,20.08,18.96
3.32,2.93,3.52,20.05,30.4
2.3,2.66,3.43,23.7,31.25
3.37,3.77,3.32,20.5,31.5
3.05,2.65,3.36,27.97,29.34
2.3,2.74,3.25,21.55,28.92
3.5,2.71,3.34,19.52,26.09
3.16,2.79,3.26,25.86,30.7
3.25,3.39,3.69,23.23,31.75
2.36,2.75,3.51,22.59,32.38
3.22,3.02,3.08,19.74,32.83
2.44,3.19,3.58,21.41,29.62
2.31,2.88,3.71,21.66,28.54
2.29,3.38,3.76,22.21,29.49
2.35,2.84,3.63,26.93,30.9
2.12,2.87,3.77,19.82,30.23
2.12,2.73,3.14,19.31,30.16
2.3,4.29,2.7,31.18,30.38
2.35,2.84,2.76,28.03,30.09
2.28,3.32,3.47,19.89,30.24
2.2,3.58,2.75,19.59,32.06
2.39,3.03,3.55,20.96,31.66
2.34,2.56,2.94,21.03,33.18
2.21,4.23,2.83,19.39,33.19
2.4,2.82,2.82,29.81,23.02
2.28,3.02,3.66,19.49,20.95
2.08,3.11,2.89,22.14,32.12
2.17,3.65,3.57,19.82,31.47
2.3,4.03,2.67,29.52,31.52
2.22,2.78,3.69,19.87,31.07
2.04,4.43,3.31,20.14,30.85
2.29,3.73,3.25,19.7,30.86
2.39,2.89,3.37,19.92,20.27
2.35,3.79,3.23,19.07,31.23
2.31,3.07,2.93,22.09,29.64
2.67,2.77,2.79,23.68,31.76
2.18,2.66,3.6,20.82,31.38
2.73,2.6,2.97,19.04,32.93
3.23,2.69,3.61,26.66,19.67
2.51,3.11,3.63,19.3,25.56
2.75,3.13,3.74,19.66,19.25
2.63,3.01,3.42,19.78,32.39
3.12,2.63,3.63,21.24,26.66
3.31,3.1,3.52,20.46,19.12
2.98,3.55,2.84,20.55,30.05
2.71,4.26,2.88,19.0,31.68
3.21,2.76,3.37,19.83,26.96
3.42,2.94,3.61,19.38,25.24
3.29,2.92,3.0,21.72,30.75
3.26,4.2,2.99,31.2,31.91
3.27,4.09,2.91,19.23,18.97
3.04,2.68,3.5,20.08,31.14
3.37,3.63,3.43,34.14,31.33
3.28,2.96,3.75,19.56,29.31
3.33,2.6,3.06,21.9,30.22
3.17,3.04,3.42,20.55,31.57
3.14,2.91,3.05,19.09,30.1
3.08,2.97,2.86,19.56,31.2
2.44,2.64,3.47,22.94,32.05
2.17,3.54,3.58,19.18,32.2
3.24,2.71,3.04,19.47,31.45
2.78,2.67,3.13,19.05,19.16
3.02,2.66,2.99,20.55,32.27
2.83,4.1,3.04,21.65,32.61
3.53,2.74,2.96,25.03,21.16
2.22,3.58,2.89,19.3,21.02
2.08,4.33,2.73,34.23,19.8
3.06,3.22,2.89,23.32,29.38
3.23,2.56,3.67,32.67,31.79
3.2,4.24,3.27,20.26,33.27
3.31,4.18,2.92,19.47,26.72
3.33,4.25,3.54,19.3,19.76
3.57,3.27,2.8,30.01,32.21
3.54,2.9,2.82,19.4,29.61
3.11,4.19,3.03,19.59,18.77
3.51,4.08,3.38,31.71,20.44
3.12,4.22,3.67,20.14,29.68
2.69,2.77,3.68,19.79,31.11
3.5,2.66,3.81,20.53,30.29
3.42,3.35,3.69,20.93,30.28
3.32,3.08,3.65,19.95,29.6
3.27,3.81,3.43,19.46,30.11
4.06,3.06,3.42,19.81,19.7
2.78,3.6,3.7,19.98,20.09
3.38,3.0,3.86,24.94,26.15
2.79,3.6,3.55,27.36,22.3
2.63,3.61,3.69,23.86,20.47
2.48,3.8,3.65,20.56,19.59
3.1,2.87,3.81,21.13,18.94
2.59,3.37,3.12,22.68,20.91
3.13,2.66,3.0,24.96,19.73
2.89,2.66,2.73,19.67,29.98
2.49,3.52,2.76,19.32,20.25
4.91,3.73,3.49,20.86,18.8
3.44,2.65,2.81,19.08,20.36
3.12,2.79,2.94,21.65,19.09
3.03,4.53,2.9,19.29,31.99
2.43,2.83,3.69,19.84,30.17
3.36,2.8,3.63,20.31,28.99
2.46,2.73,3.79,20.97,31.96
2.37,2.91,3.73,23.24,29.81
2.18,3.52,3.57,19.4,30.66
3.67,4.38,3.7,19.13,30.77
3.46,2.77,3.69,19.28,29.4
3.44,4.2,3.81,19.02,29.5
3.12,2.64,3.84,19.56,28.44
3.29,2.54,3.8,20.05,33.32
3.2,2.59,3.72,20.01,30.42
2.51,2.6,3.63,22.8,18.89
3.37,3.19,3.8,19.45,30.56
3.37,3.93,3.66,23.25,24.03
3.38,2.84,3.56,20.9,32.45
2.6,2.95,3.63,19.93,30.57
3.07,2.69,3.69,19.01,31.17
2.63,3.46,3.69,19.45,30.21
3.04,2.62,3.83,19.96,30.07
3.1,2.89,3.86,19.09,30.79
2.9,2.64,3.76,21.63,31.89
3.27,2.5,3.72,19.83,30.88
3.06,3.52,3.64,19.12,29.53
3.09,2.61,3.75,19.04,29.59
6.06,2.93,3.71,19.33,31.21
3.27,2.98,3.65,19.73,31.09
2.54,3.68,3.72,19.55,31.01
3.33,2.59,3.69,19.59,27.67
3.42,3.44,3.6,19.85,25.23
3.36,2.6,2.53,19.41,24.66
3.03,3.97,2.72,19.52,19.73
3.12,3.71,2.73,19.98,29.15
3.01,3.76,2.77,28.41,30.63
3.06,2.55,2.82,19.55,23.75
2.48,2.63,2.73,19.6,29.88
3.3,3.09,2.71,19.91,29.72
3.29,2.61,3.87,21.3,31.66
2.54,2.65,3.89,19.53,20.87
2.28,2.68,3.05,19.49,19.76
3.12,3.2,2.89,24.26,26.73
3.01,3.45,3.89,23.43,20.14
3.13,3.25,3.66,24.09,31.58
3.37,3.27,2.89,19.77,28.49
3.42,3.99,3.45,20.45,21.45
3.08,3.24,3.63,19.19,21.02
2.75,3.01,3.42,19.34,29.99
3.54,3.83,3.65,19.22,30.91
2.42,2.85,3.41,19.09,27.71
3.31,4.44,2.99,19.35,32.89
3.0,3.09,3.06,20.52,32.33
3.35,2.67,2.75,31.15,24.79
3.35,2.94,2.79,22.65,30.37
3.38,2.59,2.69,26.06,20.56
3.37,2.71,2.75,21.97,29.75
3.46,3.37,2.86,20.68,30.08
2.44,3.48,3.58,29.76,20.17
3.25,3.28,3.39,22.55,19.42
3.1,2.69,3.51,20.06,20.71
3.4,3.19,3.8,20.05,32.33
3.37,4.17,3.27,20.85,21.76
3.36,3.59,3.38,19.42,31.29
3.29,3.17,3.27,19.41,19.5
3.44,2.98,3.58,20.79,19.43
3.34,2.82,3.29,23.9,18.95
3.32,3.18,2.84,20.03,29.8
3.41,3.85,2.94,19.32,19.21
3.32,2.92,2.79,20.31,19.13
3.37,2.9,2.62,19.89,21.09
3.41,2.72,2.69,21.2,30.67
3.46,2.54,2.53,32.67,19.96
3.28,3.56,2.59,21.65,19.33
3.47,3.32,2.58,21.17,20.46
3.33,2.66,2.41,29.76,20.58
3.33,2.6,2.87,19.52,19.31
3.17,3.17,2.95,19.24,31.32
3.4,4.07,2.79,19.4,18.84
3.21,2.77,2.84,19.0,20.66
3.57,3.35,2.77,19.27,20.29
3.42,4.44,2.75,29.82,25.96
2.67,2.87,2.86,19.79,19.17
3.4,2.85,3.43,23.65,30.31
3.42,4.26,3.54,26.33,19.28
3.09,2.69,3.79,19.05,20.6
3.04,3.46,3.86,20.07,32.45
3.13,2.99,3.8,19.75,19.25
3.28,2.63,3.97,19.78,31.02
2.2,2.88,3.53,20.63,31.19
3.43,2.74,3.65,18.98,20.27
3.53,4.46,3.67,18.97,18.95
3.06,3.83,3.48,21.01,31.95
3.07,2.86,3.65,21.14,19.34
2.98,3.01,3.52,24.14,20.02
3.08,4.33,3.46,20.05,31.25
2.66,4.05,3.34,32.69,32.38
2.67,2.75,3.44,20.81,20.46
2.7,3.7,3.78,20.42,20.13
3.15,2.83,3.43,28.3,22.87
3.28,2.77,3.33,31.74,26.99
3.46,3.86,3.38,19.95,19.48
3.06,2.94,3.74,19.95,31.2
3.26,2.88,3.58,19.19,19.58
3.17,3.8,3.69,20.07,19.92
3.28,2.97,3.64,19.26,25.44
3.04,2.6,3.48,30.68,18.88
3.25,2.98,3.85,19.76,19.29
3.03,4.35,3.65,19.44,21.31
3.29,2.68,3.6,20.31,19.44
2.19,2.65,3.62,30.31,19.09
3.46,2.74,3.48,19.18,30.26
3.38,3.5,3.6,30.02,23.63
2.3,2.69,3.75,31.9,20.72
2.45,3.73,3.65,29.83,19.8
3.34,2.93,3.57,27.65,18.92
3.09,4.38,3.8,30.41,20.18
2.29,3.23,3.68,20.08,19.58
2.85,2.82,3.78,20.99,32.39
2.92,4.12,3.48,31.37,29.88
3.29,4.06,3.68,19.64,30.13
3.32,3.92,3.71,19.84,30.38
3.32,3.74,3.66,19.73,29.22
3.27,3.02,3.71,31.34,31.19
3.3,3.31,3.54,32.67,18.98
3.37,3.86,3.73,22.35,30.43
3.41,3.54,3.67,20.17,20.34
3.36,3.35,3.64,20.32,20.01
3.24,3.55,3.52,23.53,20.3
3.24,2.98,3.61,19.65,20.0
3.15,3.44,3.8,19.57,27.78
3.41,2.59,3.77,30.58,19.39
3.35,3.91,3.63,21.16,31.9
3.12,3.06,3.77,19.02,19.3
3.42,2.7,3.71,24.86,24.83
2.81,3.93,3.76,21.68,21.02
2.45,2.82,3.74,21.65,28.33
2.49,2.73,3.7,25.53,20.81
2.31,3.6,3.4,19.31,20.59
2.47,4.18,3.56,20.36,23.84
2.76,4.08,3.36,28.15,24.96
2.78,2.82,3.48,20.93,30.68
2.57,3.56,3.8,26.29,30.16
2.37,3.61,3.83,19.13,20.29
2.74,3.29,4.12,19.63,22.98
3.26,2.58,3.73,19.58,19.51
3.33,3.05,3.8,19.63,18.99
3.36,2.76,3.79,21.58,19.93
3.29,4.21,3.8,20.91,31.7
3.29,3.6,3.85,20.16,19.12
3.29,3.01,2.72,21.2,18.78
3.39,2.56,3.16,19.16,18.94
3.31,4.03,2.81,21.07,31.44
3.64,4.25,2.92,25.22,23.59
2.36,2.82,2.84,19.48,31.95
2.95,3.42,2.94,20.99,30.09
2.43,3.47,2.69,20.6,26.48
3.52,3.63,2.81,20.14,20.72
3.09,2.62,2.83,19.34,19.15
2.69,4.01,2.78,22.86,31.52
3.22,4.2,3.08,25.7,21.35
2.61,3.69,2.73,21.88,25.51
3.39,4.25,2.95,30.03,32.93
2.45,4.0,2.76,19.18,19.48
3.54,3.07,2.77,19.97,26.4
3.06,4.11,3.39,28.11,18.96
3.17,3.78,2.71,25.66,20.82
3.34,2.83,2.73,19.44,19.77
3.49,4.2,2.85,24.06,20.29
3.2,4.07,2.84,19.12,23.88
3.14,2.77,2.86,19.66,18.85
3.44,3.64,2.78,20.66,19.16
3.42,3.96,2.89,19.84,18.69
3.13,3.58,2.67,20.87,19.2
2.48,4.05,2.87,22.9,18.62
3.25,3.77,2.71,25.34,18.68
3.21,3.04,2.62,30.05,31.28
3.2,3.63,2.68,22.64,21.78
3.33,2.63,3.59,20.6,20.32
3.23,3.89,3.42,29.53,19.42
3.17,3.72,3.59,31.03,22.81
3.21,3.55,3.66,19.6,18.68
3.21,2.76,3.65,20.43,32.34
2.64,3.42,3.54,23.14,33.7
3.27,2.76,3.76,19.26,30.94
3.17,3.06,3.56,20.85,18.97
3.23,3.51,3.75,20.54,31.58
3.35,2.59,3.72,34.51,31.21
2.45,3.67,3.61,19.34,22.93
3.23,2.86,3.58,19.28,32.87
3.01,3.47,3.56,20.17,25.74
3.37,2.93,3.36,19.18,19.61
3.21,2.78,3.69,29.16,24.37
3.03,2.87,3.67,20.56,22.11
3.4,3.94,3.48,20.27,19.53
2.95,4.14,3.65,19.11,20.09
2.75,3.72,3.59,18.95,33.69
2.73,4.14,3.33,22.09,30.44
2.13,3.94,3.56,19.89,18.95
2.19,4.33,3.46,19.92,30.81
2.14,4.1,3.55,20.69,22.89
2.16,3.13,3.56,22.59,19.03
2.46,2.88,3.52,19.08,19.53
3.17,2.69,3.6,20.47,29.42
3.25,3.46,3.66,20.5,20.0
3.0,2.83,3.36,19.42,23.03
2.31,4.21,3.64,19.22,31.84
2.36,4.31,3.61,20.06,18.8
2.43,3.75,3.65,21.19,19.22
2.35,3.23,3.76,19.95,19.24
2.43,4.22,3.66,19.32,19.46
3.38,2.69,3.56,22.05,30.79
2.25,2.75,3.73,20.13,30.52
2.88,2.69,3.84,19.74,32.63
2.86,2.72,3.79,19.56,19.63
3.09,2.69,3.7,19.32,19.23
3.09,2.57,3.6,19.86,31.09
2.63,2.71,3.62,19.33,20.7
2.46,3.09,3.61,19.15,19.03
2.38,3.43,3.81,19.77,18.93
3.11,2.61,3.74,20.39,31.39
3.19,3.68,3.53,20.18,18.7
3.28,3.74,3.42,19.85,19.98
3.34,3.81,3.36,20.54,31.73
2.71,3.04,3.25,19.36,19.84
3.28,2.68,3.45,19.4,20.34
3.26,2.79,3.58,20.3,31.41
2.53,2.67,3.77,21.4,31.99
2.36,2.58,3.82,20.0,32.31
2.13,4.24,3.71,25.27,32.72
2.96,3.04,3.69,19.74,20.32
2.14,2.94,3.66,19.15,18.74
2.07,3.62,3.51,20.5,30.84
2.99,2.59,3.61,21.81,18.89
2.19,2.61,3.65,19.82,29.46
2.32,3.53,3.34,19.93,19.87
2.62,3.0,3.38,19.71,31.45
2.31,3.04,3.42,20.19,19.05
3.28,4.35,3.89,20.87,19.33
3.0,3.72,3.45,20.82,30.49
2.39,2.9,3.73,19.88,19.46
2.28,4.07,3.54,20.52,29.31
2.48,2.73,3.81,19.2,18.9
2.8,2.69,3.44,20.66,20.47
2.72,2.71,3.28,19.53,30.15
3.35,3.24,3.38,19.64,22.02
2.23,3.23,3.62,19.27,20.37
3.04,3.92,3.48,20.17,31.2
2.7,2.65,3.54,19.38,33.31
2.61,3.04,3.53,19.25,21.5
2.2,2.63,3.57,19.2,31.08
3.41,2.61,3.4,29.03,29.68
2.72,3.93,3.38,24.84,18.99
2.4,2.75,3.49,19.88,27.37
2.99,2.61,3.66,20.65,22.09
2.46,2.98,3.42,23.89,19.55
2.2,2.64,3.49,28.04,29.77
2.45,4.41,3.47,20.86,18.69
3.38,2.79,3.47,19.77,22.02
3.27,3.9,3.44,21.45,31.44
2.84,2.91,3.39,19.75,29.43
3.33,2.56,3.4,24.68,20.25
3.24,3.05,3.32,19.63,28.68
2.44,2.81,3.48,19.28,18.98
2.36,2.81,3.48,19.62,29.48
3.41,4.22,3.52,20.19,21.11
2.16,3.01,3.57,20.19,31.04
2.35,3.63,3.55,19.37,29.0
3.15,3.88,3.54,20.34,20.37
2.93,2.88,3.5,24.08,21.05
3.45,3.62,3.86,21.02,30.98
3.39,2.63,3.84,20.14,20.53
3.34,3.27,3.81,19.38,26.85
3.31,3.68,3.63,25.49,24.52
3.38,2.9,3.88,20.1,20.19
3.3,2.72,3.79,19.76,20.61
2.19,2.94,3.7,19.63,26.45
3.93,3.0,3.77,19.47,19.95
3.34,2.94,3.73,20.43,19.43
3.29,2.58,3.69,19.4,19.43
3.52,2.66,3.65,19.99,19.51
3.44,3.62,3.71,20.82,20.2
3.42,2.65,3.68,19.77,20.39
3.27,2.75,3.71,19.44,18.67
3.02,3.65,3.65,19.72,20.38
3.27,2.7,3.46,25.22,19.93
3.15,3.01,3.46,20.84,18.98
4.45,3.39,3.56,20.3,19.0
3.19,2.94,3.49,19.77,23.38
3.57,3.41,3.64,23.34,20.11
3.09,2.65,3.34,23.27,19.47
3.1,3.89,3.8,20.2,20.71
3.25,2.71,3.84,20.24,19.81
3.18,2.69,3.79,19.42,20.11
3.42,3.26,3.77,19.83,29.91
3.47,2.79,3.67,23.26,27.87
3.22,3.34,2.79,23.01,18.88
3.33,3.06,3.55,28.57,27.35
3.35,2.92,3.57,21.87,18.53
3.33,2.74,3.24,19.55,19.99
3.3,2.57,3.15,19.72,19.59
3.38,2.65,3.58,20.93,26.24
3.85,2.52,3.62,24.73,20.63
3.34,3.5,3.69,30.52,25.12
3.67,2.87,3.53,27.69,19.18
3.1,2.77,3.49,31.7,31.02
3.48,3.89,3.62,19.77,19.49
3.55,4.34,3.92,20.21,19.37
3.12,3.37,3.42,20.84,19.01
2.77,2.62,3.56,24.44,22.8
3.15,3.53,3.49,22.29,19.74
3.46,2.69,3.68,27.87,19.18
2.56,2.65,3.62,20.9,18.98
2.48,2.56,3.69,19.39,19.79
3.02,2.66,3.79,21.99,25.91
2.6,3.22,3.58,19.44,20.28
2.34,4.32,3.66,28.23,18.91
3.01,2.77,3.67,19.4,19.16
2.28,2.57,3.65,25.16,19.45
2.79,2.87,3.57,25.89,23.37
2.96,2.69,3.77,20.36,25.45
2.81,2.64,3.72,22.53,23.02
2.66,3.66,3.56,28.05,26.0
2.78,3.35,3.61,19.29,21.04
2.97,4.2,3.88,19.02,19.08
2.79,2.65,3.73,19.8,18.71
2.7,2.87,3.73,20.31,29.95
2.94,4.32,3.86,19.61,19.51
3.03,3.81,3.75,20.47,29.59
2.73,2.96,3.71,20.54,19.13
